sample name	Collection Timestamp	Country	Depth	Environment 	Host Name	Host ID	Latitude	Longitude	Processing Lab 	pH	Life Stage	Temp 	Salinity
1740.1740.N50.5.10.11.BC.EMP.Thomas.sponges.16S.L007	2011-05-10 00:00:00	GAZ:United States of America	12.19	ENVO:reef	erect rope sponge	527	26.15995	-80.0825	Lopez Lab				
1740.1740.N50.9.1.11.BC.EMP.Thomas.sponges.16S.L007	2011-09-01 00:00:00	GAZ:United States of America	12.19	ENVO:reef	erect rope sponge	528	26.15995	-80.0825	Lopez Lab				
1740.1740.P06.EMP.Thomas.sponges.16S.L007	2009-07-15 00:00:00	GAZ:Panama	0	ENVO:reef	sponges	627	9.35167	-82.2595	Thacker Lab				
1740.1740.P10X38.EMP.Thomas.sponges.16S.L007	2010-07-30 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	622	9.36068	-82.278	Thacker Lab				
1740.1740.P10X53.EMP.Thomas.sponges.16S.L007	2010-08-04 00:00:00	GAZ:Panama	4	ENVO:reef	sponges	597	9.35167	-82.2595	Thacker Lab				
1740.1740.P110.EMP.Thomas.sponges.16S.L007	2009-07-21 00:00:00	GAZ:Panama	1	ENVO:reef	sponges	618	9.30583	-82.17317	Thacker Lab				
1740.1740.P12x101.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	582	9.36068	-82.278	Thacker Lab				
1740.1740.P12x102.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	583	9.36068	-82.278	Thacker Lab				
1740.1740.P12x105.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	547	9.36068	-82.278	Thacker Lab				
1740.1740.P12x109.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	548	9.36068	-82.278	Thacker Lab				
1740.1740.P12x11.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	587	9.24133	-82.17367	Thacker Lab				
1740.1740.P12x110.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	549	9.36068	-82.278	Thacker Lab				
1740.1740.P12x116.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	584	9.36068	-82.278	Thacker Lab				
1740.1740.P12x117.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	550	9.36068	-82.278	Thacker Lab				
1740.1740.P12x118.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	585	9.36068	-82.278	Thacker Lab				
1740.1740.P12x119.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	586	9.36068	-82.278	Thacker Lab				
1740.1740.P12x12.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Panama	5	ENVO:reef	brown encrusting octopus sponge	562	9.24133	-82.17367	Thacker Lab				
1740.1740.P12x120.EMP.Thomas.sponges.16S.L007	2012-07-22 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	551	9.36068	-82.278	Thacker Lab				
1740.1740.P12x121.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	577	9.35317	-82.261	Thacker Lab				
1740.1740.P12x122.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	578	9.35317	-82.261	Thacker Lab				
1740.1740.P12x123.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	green finger sponge	567	9.35317	-82.261	Thacker Lab				
1740.1740.P12x124.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	572	9.35317	-82.261	Thacker Lab				
1740.1740.P12x125.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	573	9.35317	-82.261	Thacker Lab				
1740.1740.P12x126.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	574	9.35317	-82.261	Thacker Lab				
1740.1740.P12x127.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	green finger sponge	568	9.35317	-82.261	Thacker Lab				
1740.1740.P12x129.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	green finger sponge	569	9.35317	-82.261	Thacker Lab				
1740.1740.P12x13.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Panama	5	ENVO:reef	brown encrusting octopus sponge	563	9.24133	-82.17367	Thacker Lab				
1740.1740.P12x130.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	575	9.35317	-82.261	Thacker Lab				
1740.1740.P12x131.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	green finger sponge	570	9.35317	-82.261	Thacker Lab				
1740.1740.P12x132.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	green finger sponge	571	9.35317	-82.261	Thacker Lab				
1740.1740.P12x133.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	576	9.35317	-82.261	Thacker Lab				
1740.1740.P12x134.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	579	9.35317	-82.261	Thacker Lab				
1740.1740.P12x143.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	580	9.35317	-82.261	Thacker Lab				
1740.1740.P12x144.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	581	9.35317	-82.261	Thacker Lab				
1740.1740.P12x145.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	2	ENVO:reef	erect rope sponge	552	9.35167	-82.2595	Thacker Lab				
1740.1740.P12x147.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	2	ENVO:reef	erect rope sponge	553	9.35167	-82.2595	Thacker Lab				
1740.1740.P12x149.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	2	ENVO:reef	erect rope sponge	554	9.35167	-82.2595	Thacker Lab				
1740.1740.P12x150.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	2	ENVO:reef	erect rope sponge	555	9.35167	-82.2595	Thacker Lab				
1740.1740.P12x151.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	2	ENVO:reef	erect rope sponge	556	9.35167	-82.2595	Thacker Lab				
1740.1740.P12x18.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Panama	5	ENVO:reef	brown encrusting octopus sponge	564	9.24133	-82.17367	Thacker Lab				
1740.1740.P12x19.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Panama	5	ENVO:reef	brown encrusting octopus sponge	565	9.24133	-82.17367	Thacker Lab				
1740.1740.P12x20.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Panama	5	ENVO:reef	brown encrusting octopus sponge	566	9.24133	-82.17367	Thacker Lab				
1740.1740.P12x21.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	588	9.24133	-82.17367	Thacker Lab				
1740.1740.P12x22.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	589	9.24133	-82.17367	Thacker Lab				
1740.1740.P12x23.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	590	9.24133	-82.17367	Thacker Lab				
1740.1740.P12x25.EMP.Thomas.sponges.16S.L007	2012-07-20 00:00:00	GAZ:Panama	5	ENVO:reef	sponges	591	9.24133	-82.17367	Thacker Lab				
1740.1740.P12x51.EMP.Thomas.sponges.16S.L007	2012-07-26 00:00:00	GAZ:Panama	1	ENVO:reef	sponges	617	9.30583	-82.17317	Thacker Lab				
1740.1740.P12x54.EMP.Thomas.sponges.16S.L007	2012-07-26 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	602	9.30583	-82.17317	Thacker Lab				
1740.1740.P12x56.EMP.Thomas.sponges.16S.L007	2012-07-26 00:00:00	GAZ:Panama	1	ENVO:reef	sponges	608	9.30583	-82.17317	Thacker Lab				
1740.1740.P12x58.EMP.Thomas.sponges.16S.L007	2012-07-26 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	603	9.30583	-82.17317	Thacker Lab				
1740.1740.P12x59.EMP.Thomas.sponges.16S.L007	2012-07-26 00:00:00	GAZ:Panama	3	ENVO:reef	sponges	626	9.30667	-82.174	Thacker Lab				
1740.1740.P12x71.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	2	ENVO:reef	chicken liver sponge	557	9.35167	-82.2595	Thacker Lab				
1740.1740.P12x73.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	2	ENVO:reef	chicken liver sponge	558	9.35167	-82.2595	Thacker Lab				
1740.1740.P12x74.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	2	ENVO:reef	chicken liver sponge	559	9.35167	-82.2595	Thacker Lab				
1740.1740.P12x75.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	2	ENVO:reef	chicken liver sponge	560	9.35167	-82.2595	Thacker Lab				
1740.1740.P12x80.EMP.Thomas.sponges.16S.L007	2012-08-05 00:00:00	GAZ:Panama	2	ENVO:reef	chicken liver sponge	561	9.35167	-82.2595	Thacker Lab				
1740.1740.P20.EMP.Thomas.sponges.16S.L007	2009-07-16 00:00:00	GAZ:Panama	10	ENVO:reef	sponges	631	9.24133	-82.17367	Thacker Lab				
1740.1740.P31.EMP.Thomas.sponges.16S.L007	2009-07-16 00:00:00	GAZ:Panama	0	ENVO:reef	sponges	612	9.30583	-82.17317	Thacker Lab				
1740.1740.P57.EMP.Thomas.sponges.16S.L007	2009-07-18 00:00:00	GAZ:Panama	1	ENVO:reef	sponges	592	9.38195	-82.27793	Thacker Lab				
1740.1740.P81.EMP.Thomas.sponges.16S.L007	2009-07-21 00:00:00	GAZ:Panama	1	ENVO:reef	sponges	604	9.30583	-82.17317	Thacker Lab				
1740.1740.PO10.3.1.EMP.Thomas.sponges.16S.L007	2010-03-23 00:00:00	GAZ:Spain	7.6	ENVO:animal-associated habitat	sponges	PO-1	41.67	2.8	University of Barcelona				
1740.1740.PO10.3.18.EMP.Thomas.sponges.16S.L007	2010-03-23 00:00:00	GAZ:Spain	8.1	ENVO:animal-associated habitat	sponges	PO-18	41.67	2.8	University of Barcelona				
1740.1740.PO10.3.7.EMP.Thomas.sponges.16S.L007	2010-03-23 00:00:00	GAZ:Spain	8.1	ENVO:animal-associated habitat	sponges	PO-7	41.67	2.8	University of Barcelona				
1740.1740.PO10.4.1.EMP.Thomas.sponges.16S.L007	2010-04-20 00:00:00	GAZ:Spain	7.6	ENVO:animal-associated habitat	sponges	PO-1	41.67	2.8	University of Barcelona				
1740.1740.PO10.4.18.EMP.Thomas.sponges.16S.L007	2010-04-20 00:00:00	GAZ:Spain	8.1	ENVO:animal-associated habitat	sponges	PO-18	41.67	2.8	University of Barcelona				
1740.1740.PO10.4.7.EMP.Thomas.sponges.16S.L007	2010-04-20 00:00:00	GAZ:Spain	8.1	ENVO:animal-associated habitat	sponges	PO-7	41.67	2.8	University of Barcelona				
1740.1740.PO10.5.1.EMP.Thomas.sponges.16S.L007	2010-05-17 00:00:00	GAZ:Spain	7.6	ENVO:animal-associated habitat	sponges	PO-1	41.67	2.8	University of Barcelona				
1740.1740.PO10.5.18.EMP.Thomas.sponges.16S.L007	2010-05-17 00:00:00	GAZ:Spain	8.1	ENVO:animal-associated habitat	sponges	PO-18	41.67	2.8	University of Barcelona				
1740.1740.PO10.5.7.EMP.Thomas.sponges.16S.L007	2010-05-17 00:00:00	GAZ:Spain	8.1	ENVO:animal-associated habitat	sponges	PO-7	41.67	2.8	University of Barcelona				
1740.1740.SD11SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		427	26.1673	-80.0894	Lopez Lab				
1740.1740.SD12SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		428	26.1673	-80.0894	Lopez Lab				
1740.1740.SD13SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		429	26.1673	-80.0894	Lopez Lab				
1740.1740.SD1H2O.EMP.Thomas.sponges.16S.L007	2011-10-13 00:00:00	GAZ:United States of America	5	ENVO:ocean water		212	26.1673	-80.0894	Jose Lopez Lab				
1740.1740.SD21SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		430	26.1673	-80.0894	Lopez Lab				
1740.1740.SD22SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		431	26.1673	-80.0894	Lopez Lab				
1740.1740.SD23SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		432	26.1673	-80.0894	Lopez Lab				
1740.1740.SD2H2O.EMP.Thomas.sponges.16S.L007	2011-10-13 00:00:00	GAZ:United States of America	5	ENVO:ocean water		213	26.1673	-80.0894	Jose Lopez Lab				
1740.1740.SD31SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		433	26.1673	-80.0894	Lopez Lab				
1740.1740.SD32SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		434	26.1673	-80.0894	Lopez Lab				
1740.1740.SD33SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		435	26.1673	-80.0894	Lopez Lab				
1740.1740.SD3H20.EMP.Thomas.sponges.16S.L007	2011-10-13 00:00:00	GAZ:United States of America	5	ENVO:ocean water		216	26.1673	-80.0894	Jose Lopez Lab				
1740.1740.SH11SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		418	26.1673	-80.0894	Lopez Lab				
1740.1740.SH12SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		419	26.1673	-80.0894	Lopez Lab				
1740.1740.SH13SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		420	26.1673	-80.0894	Lopez Lab				
1740.1740.SH1H20.EMP.Thomas.sponges.16S.L007	2011-10-13 00:00:00	GAZ:United States of America	5	ENVO:ocean water		211	26.1673	-80.0894	Jose Lopez Lab				
1740.1740.SH21SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		421	26.1673	-80.0894	Lopez Lab				
1740.1740.SH22SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		422	26.1673	-80.0894	Lopez Lab				
1740.1740.SH23SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		423	26.1673	-80.0894	Lopez Lab				
1740.1740.SH2H2O.EMP.Thomas.sponges.16S.L007	2011-10-13 00:00:00	GAZ:United States of America	5	ENVO:ocean water		214	26.1673	-80.0894	Jose Lopez Lab				
1740.1740.SH31SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		424	26.1673	-80.0894	Lopez Lab				
1740.1740.SH32SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		425	26.1673	-80.0894	Lopez Lab				
1740.1740.SH33SED.EMP.Thomas.sponges.16S.L007	2011-11-13 00:00:00	GAZ:United States of America	5	ENVO:reef		426	26.1673	-80.0894	Lopez Lab				
1740.1740.SH3H2O.EMP.Thomas.sponges.16S.L007	2011-10-13 00:00:00	GAZ:United States of America	5	ENVO:ocean water		215	26.1673	-80.0894	Jose Lopez Lab				
1740.1740.SI06.10.EMP.Thomas.sponges.16S.L007	2006-07-14 00:00:00	GAZ:Panama	10	ENVO:reef	sponges	599	9.36068	-82.278	Thacker Lab				
1740.1740.SI06.11.EMP.Thomas.sponges.16S.L007	2006-07-14 00:00:00	GAZ:Panama	10	ENVO:reef	sponges	600	9.36068	-82.278	Thacker Lab				
1740.1740.SI06.133.EMP.Thomas.sponges.16S.L007	2006-07-20 00:00:00	GAZ:Panama	10	ENVO:reef	sponges	630	9.36068	-82.278	Thacker Lab				
1740.1740.SI06.152.EMP.Thomas.sponges.16S.L007	2006-07-28 00:00:00	GAZ:Panama	7	ENVO:reef	sponges	625	9.24133	-82.17367	Thacker Lab				
1740.1740.SI06.214.EMP.Thomas.sponges.16S.L007	2006-07-20 00:00:00	GAZ:Panama	10	ENVO:reef	sponges	601	9.33367	-82.219	Thacker Lab				
1740.1740.SI06.229.EMP.Thomas.sponges.16S.L007	2006-07-20 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	611	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.230.EMP.Thomas.sponges.16S.L007	2006-07-20 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	619	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.27.EMP.Thomas.sponges.16S.L007	2006-07-17 00:00:00	GAZ:Panama	3	ENVO:reef	sponges	594	9.33333	-82.25	Thacker Lab				
1740.1740.SI06.3.EMP.Thomas.sponges.16S.L007	2006-07-18 00:00:00	GAZ:Panama	10	ENVO:reef	sponges	623	9.36068	-82.278	Thacker Lab				
1740.1740.SI06.53.EMP.Thomas.sponges.16S.L007	2006-07-18 00:00:00	GAZ:Panama	3	ENVO:reef	sponges	628	9.35167	-82.2595	Thacker Lab				
1740.1740.SI06.54.EMP.Thomas.sponges.16S.L007	2006-07-18 00:00:00	GAZ:Panama	3	ENVO:reef	sponges	629	9.35167	-82.2595	Thacker Lab				
1740.1740.SI06.58.EMP.Thomas.sponges.16S.L007	2006-07-18 00:00:00	GAZ:Panama	3	ENVO:reef	sponges	624	9.35167	-82.2595	Thacker Lab				
1740.1740.SI06.59.EMP.Thomas.sponges.16S.L007	2006-07-17 00:00:00	GAZ:Panama	3	ENVO:reef	sponges	595	9.33333	-82.25	Thacker Lab				
1740.1740.SI06.66.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	613	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.67.EMP.Thomas.sponges.16S.L007	2012-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	605	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.68.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	609	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.78.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	596	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.79.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	606	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.80.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	610	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.81.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	614	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.9.EMP.Thomas.sponges.16S.L007	2006-07-14 00:00:00	GAZ:Panama	10	ENVO:reef	sponges	598	9.36068	-82.278	Thacker Lab				
1740.1740.SI06.93.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	615	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.94.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	620	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.96.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	616	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06.97.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	621	9.30583	-82.17317	Thacker Lab				
1740.1740.SI06x69.EMP.Thomas.sponges.16S.L007	2006-07-19 00:00:00	GAZ:Panama	2	ENVO:reef	sponges	607	9.30583	-82.17317	Thacker Lab				
1740.1740.SS.1.1.EMP.Thomas.sponges.16S.L007	2008-12-01 00:00:00	GAZ:New Zealand	4	ENVO:ocean water	Ancorina alata	72	-36.37932	174.823554	University of Wuerzburg				
1740.1740.SS.1.2.EMP.Thomas.sponges.16S.L007	2008-12-01 00:00:00	GAZ:New Zealand	4	ENVO:ocean water	Ancorina alata	73	-36.37932	174.823554	University of Wuerzburg				
1740.1740.SS.1.3.EMP.Thomas.sponges.16S.L007	2008-12-01 00:00:00	GAZ:New Zealand	4	ENVO:ocean water	Ancorina alata	74	-36.37932	174.823554	University of Wuerzburg				
1740.1740.SS.10.1.EMP.Thomas.sponges.16S.L007	2009-04-01 00:00:00	GAZ:Australia	13	ENVO:ocean water	Hyrtios sp.	96	-18.819402	147.649572	University of Wuerzburg				
1740.1740.SS.10.2.EMP.Thomas.sponges.16S.L007	2009-04-01 00:00:00	GAZ:Australia	13	ENVO:ocean water	Hyrtios sp.	97	-18.819402	147.649572	University of Wuerzburg				
1740.1740.SS.10.3.EMP.Thomas.sponges.16S.L007	2009-04-01 00:00:00	GAZ:Australia	13	ENVO:ocean water	Hyrtios sp.	98	-18.819402	147.649572	University of Wuerzburg				
1740.1740.SS.11.1.EMP.Thomas.sponges.16S.L007	2009-04-01 00:00:00	GAZ:Australia	13	ENVO:ocean water	Ircinia gigantea	99	-18.819402	147.649572	University of Wuerzburg				
1740.1740.SS.11.2.EMP.Thomas.sponges.16S.L007	2009-04-01 00:00:00	GAZ:Australia	13	ENVO:ocean water	Ircinia gigantea	100	-18.819402	147.649572	University of Wuerzburg				
1740.1740.SS.11.3.EMP.Thomas.sponges.16S.L007	2009-04-01 00:00:00	GAZ:Australia	13	ENVO:ocean water	Ircinia gigantea	101	-18.819402	147.649572	University of Wuerzburg				
1740.1740.SS.12.1.EMP.Thomas.sponges.16S.L007	2009-04-01 00:00:00	GAZ:Australia	13	ENVO:ocean water	Xestospongia testudinaria	102	-18.819402	147.649572	University of Wuerzburg				
1740.1740.SS.12.2.EMP.Thomas.sponges.16S.L007	2009-04-01 00:00:00	GAZ:Australia	13	ENVO:ocean water	Xestospongia testudinaria	103	-18.819402	147.649572	University of Wuerzburg				
1740.1740.SS.12.3.EMP.Thomas.sponges.16S.L007	2009-04-01 00:00:00	GAZ:Australia	13	ENVO:ocean water	Xestospongia testudinaria	104	-18.819402	147.649572	University of Wuerzburg				
1740.1740.SS.13.1.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Hyrtios altum	105	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.13.2.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Hyrtios altum	106	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.13.3.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Hyrtios altum	107	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.14.1.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Pseudoceratina sp.	108	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.14.2.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Pseudoceratina sp.	109	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.14.3.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Pseudoceratina sp.	110	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.15.1.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Rhabdastrella globostellata	111	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.15.2.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Rhabdastrella globostellata	112	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.15.3.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Rhabdastrella globostellata	113	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.16.1.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Stylissa massa	114	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.16.2.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Stylissa massa	115	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.16.3.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Stylissa massa	116	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.17.1.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Xestospongia aff. carbonaria	117	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.17.2.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Xestospongia aff. carbonaria	118	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.17.3.EMP.Thomas.sponges.16S.L007	2009-02-01 00:00:00	GAZ:Guam	10	ENVO:ocean water	Xestospongia aff. carbonaria	119	13.455407	144.645146	University of Wuerzburg				
1740.1740.SS.18.1.EMP.Thomas.sponges.16S.L007	2009-07-01 00:00:00	GAZ:Australia	5.5	ENVO:ocean water	Chondrilla australiensis	120	-32.134084	115.766008	University of Wuerzburg				
1740.1740.SS.18.2.EMP.Thomas.sponges.16S.L007	2009-07-01 00:00:00	GAZ:Australia	5.5	ENVO:ocean water	Chondrilla australiensis	121	-32.134084	115.766008	University of Wuerzburg				
1740.1740.SS.18.3.EMP.Thomas.sponges.16S.L007	2009-07-01 00:00:00	GAZ:Australia	5	ENVO:ocean water	Chondrilla australiensis	122	-32.134084	115.766008	University of Wuerzburg				
1740.1740.SS.19.1.EMP.Thomas.sponges.16S.L007	2009-07-01 00:00:00	GAZ:Australia	5	ENVO:ocean water	Hippospongia	123	-32.134084	115.766008	University of Wuerzburg				
